id,quality,time,targetX,targetY,outputEvalX,outputEvalY,outputApplyX,outputApplyY,outputEvalNopolX,outputEvalNopolY,headX,headY,headZ,headi,headj,headk,headw,ETx,ETy,ETrmin,ETrmax,ETphi
1447,8,153056,-20.7307,13.758,-12.9678,-3.77572,-13.0572,-3.7471,-19.1123,-1.80744,22.3822,33.3655,104.608,0.0275719,0.986381,-0.108878,-0.120155,425.265,318.689,28.6815,40.6014,0.338791
1448,5,153076,-21.9128,15.7481,-15.898,-0.546308,-16.0107,-0.527728,-23.7098,0.741076,22.3338,33.2369,104.509,0.027861,0.984701,-0.117461,-0.125657,434.426,315.864,28.3022,41.2746,0.386599
1449,8,153086,-23.1424,17.8847,-15.898,-0.546308,-16.0107,-0.527728,-23.7098,0.741076,22.237,32.9796,104.311,0.0281472,0.982916,-0.126032,-0.131147,434.426,315.864,28.3022,41.2746,0.386599
1450,5,153109,-24.5698,20.8964,-20.0995,7.15044,-20.2504,7.1464,-30.7372,6.86514,22.1653,32.7119,103.897,0.0263304,0.980382,-0.138709,-0.137541,446.659,309.176,24.4963,40.1527,0.419949
1451,8,153106,-24.9594,21.9106,-20.0995,7.15044,-20.2504,7.1464,-30.7372,6.86514,22.1488,32.7644,103.906,0.0262442,0.979454,-0.143528,-0.139217,446.659,309.176,24.4963,40.1527,0.419949
1452,5,153141,-25.0232,24.2521,-21.2701,11.9381,-21.4359,11.9207,-33.0699,10.7005,22.1375,32.5379,103.622,0.0236352,0.977989,-0.153521,-0.139318,449.637,304.932,22.8806,39.6139,0.424575
1453,8,153136,-26.0305,23.9186,-21.2701,11.9381,-21.4359,11.9207,-33.0699,10.7005,22.1042,32.4838,103.544,0.0245081,0.977641,-0.151356,-0.143905,449.637,304.932,22.8806,39.6139,0.424575
1454,5,153189,-23.8144,26.0044,-21.7415,16.6646,-21.918,16.6344,-34.4063,14.4993,22.1507,32.3351,103.443,0.0211663,0.977608,-0.16119,-0.13361,450.54,300.765,21.8979,39.7611,0.410239
1455,5,153189,-23.3049,27.5375,-21.7415,16.6646,-21.918,16.6344,-34.4063,14.4993,22.1957,32.0723,103.183,0.0194225,0.976933,-0.167251,-0.13135,450.54,300.765,21.8979,39.7611,0.410239
1456,5,153208,-23.1669,28.4644,-21.888,20.7388,-22.0721,20.6978,-35.1912,17.7784,22.2675,32.0215,102.883,0.0161636,0.976312,-0.171604,-0.130788,450.514,297.307,21.3632,39.9614,0.405615
1457,8,153206,-21.4928,28.4289,-21.888,20.7388,-22.0721,20.6978,-35.1912,17.7784,22.2958,31.8715,103.128,0.01782,0.977367,-0.17099,-0.123285,450.514,297.307,21.3632,39.9614,0.405615
1458,5,153241,-19.6629,29.8923,-21.3148,24.1916,-21.5017,24.1417,-34.8714,20.57,22.5049,31.7267,102.693,0.0123033,0.977192,-0.177911,-0.115291,448.677,294.121,21.196,40.2714,0.378548
1459,8,153236,-21.1653,30.3446,-21.3148,24.1916,-21.5017,24.1417,-34.8714,20.57,22.4863,31.7227,102.371,0.011301,0.976046,-0.179682,-0.12215,448.677,294.121,21.196,40.2714,0.378548
1460,5,153274,-17.2413,31.5357,-19.6494,26.7594,-19.832,26.703,-32.8828,22.6684,22.8582,31.5063,102.175,0.00482637,0.977037,-0.185372,-0.104942,444.194,291.087,20.914,41.4818,0.305932
1461,8,153266,-17.7468,31.4357,-19.6494,26.7594,-19.832,26.703,-32.8828,22.6684,22.7976,31.524,102.085,0.00678495,0.976878,-0.184807,-0.10728,444.194,291.087,20.914,41.4818,0.305932
1462,5,153318,-14.2049,32.6671,-18.2966,29.5739,-18.4768,29.5103,-31.3711,24.9599,23.0253,31.4187,101.915,-0.000445033,0.977402,-0.190859,-0.0908699,440.342,288.146,20.8193,40.976,0.321544
1463,5,153318,-11.7034,33.5083,-18.2966,29.5739,-18.4768,29.5103,-31.3711,24.9599,23.5298,31.1686,101.632,-0.00466258,0.977651,-0.193924,-0.0810632,440.342,288.146,20.8193,40.976,0.321544
1464,5,153341,-9.82351,34.0719,-15.7716,30.6439,-15.9404,30.5777,-27.9558,25.8673,23.6384,31.1156,101.705,-0.00765665,0.977832,-0.19639,-0.0722304,433.638,285.865,20.5487,40.4916,0.272679
