id,quality,time,targetX,targetY,outputEvalX,outputEvalY,outputApplyX,outputApplyY,outputEvalNopolX,outputEvalNopolY,headX,headY,headZ,headi,headj,headk,headw,ETx,ETy,ETrmin,ETrmax,ETphi
906,7,117719,23.714,-26.8258,23.6081,-29.0961,23.6528,-29.0764,26.9968,-27.602,20.7541,34.1362,82.6999,0.00204434,0.995141,0.098417,0.00192176,259.043,251.761,22.74,30.0775,-0.435158
907,8,117711,23.505,-26.7995,23.6081,-29.0961,23.6528,-29.0764,26.9968,-27.602,20.7545,34.1308,82.7182,0.00183847,0.995144,0.0984079,0.000943404,259.043,251.761,22.74,30.0775,-0.435158
908,7,117753,23.8731,-26.915,23.965,-26.3461,24.0117,-26.3331,27.5035,-25.3621,20.7568,34.1382,82.6907,0.00185321,0.994916,0.100662,0.00254077,258.054,248.243,22.751,30.9733,-0.474797
909,8,117751,23.8922,-26.6445,23.965,-26.3461,24.0117,-26.3331,27.5035,-25.3621,20.7581,34.144,82.6803,0.00217201,0.995054,0.0992783,0.00274283,258.054,248.243,22.751,30.9733,-0.474797
910,7,117786,24.0256,-26.254,24.1052,-26.4554,24.1518,-26.442,27.6308,-25.4449,20.7587,34.1444,82.6676,0.00207071,0.995059,0.0992044,0.00341065,257.799,248.445,22.0246,31.0701,-0.455854
911,8,117781,24.2484,-27.0471,24.1052,-26.4554,24.1518,-26.442,27.6308,-25.4449,20.7602,34.1494,82.6494,0.00186794,0.99468,0.102915,0.00413812,257.799,248.445,22.0246,31.0701,-0.455854
912,7,117828,24.3169,-26.3119,24.228,-26.052,24.2749,-26.0396,27.7725,-25.1135,20.761,34.1462,82.649,0.00194095,0.994802,0.101701,0.00464919,257.529,247.906,22.2385,30.4201,-0.485514
913,7,117828,24.2832,-25.9066,24.228,-26.052,24.2749,-26.0396,27.7725,-25.1135,20.7613,34.142,82.6489,0.00199168,0.994994,0.0998087,0.00461936,257.529,247.906,22.2385,30.4201,-0.485514
914,6,117851,24.3975,-25.7907,24.0512,-25.8168,24.0984,-25.8051,27.6178,-24.9303,20.7625,34.1398,82.6483,0.00201395,0.994923,0.100487,0.00516025,257.832,247.558,21.9845,30.563,-0.486876
915,7,117869,24.3875,-25.6263,23.8255,-25.5169,23.8731,-25.5061,27.4203,-24.6968,20.7673,34.142,82.6374,0.00210363,0.994907,0.100644,0.0051183,258.219,247.113,21.66,30.7458,-0.488616
916,8,117861,24.315,-25.6149,23.8255,-25.5169,23.8731,-25.5061,27.4203,-24.6968,20.7661,34.142,82.645,0.00236976,0.994918,0.100541,0.00484373,258.219,247.113,21.66,30.7458,-0.488616
917,7,117903,24.2732,-25.1965,23.8738,-25.2931,23.9216,-25.2828,27.4799,-24.5137,20.7656,34.1426,82.6453,0.00233433,0.994933,0.100397,0.00473982,258.082,246.811,22.0853,30.2635,-0.479367
918,8,117901,24.3649,-25.2787,23.8738,-25.2931,23.9216,-25.2828,27.4799,-24.5137,20.7699,34.1432,82.6313,0.00219331,0.994891,0.1008,0.00507635,258.082,246.811,22.0853,30.2635,-0.479367
919,7,117945,23.9879,-24.642,23.8069,-25.3525,23.8546,-25.3421,27.4124,-24.5645,20.7661,34.1431,82.6362,0.00197846,0.994965,0.100139,0.0034679,258.196,246.885,21.5868,30.2731,-0.452042
920,7,117945,23.9244,-24.585,23.8069,-25.3525,23.8546,-25.3421,27.4124,-24.5645,20.76,34.1431,82.6478,0.00203125,0.994994,0.0998649,0.00324768,258.196,246.885,21.5868,30.2731,-0.452042
921,7,117969,23.6745,-24.3291,23.1448,-24.5282,23.1937,-24.5202,26.8297,-23.9242,20.7552,34.1404,82.6762,0.00207677,0.994985,0.0999777,0.00221121,259.314,245.593,22.6076,29.9376,-0.452907
922,8,117961,23.6105,-24.2107,23.1448,-24.5282,23.1937,-24.5202,26.8297,-23.9242,20.7556,34.1428,82.6496,0.0017636,0.995037,0.099477,0.00185944,259.314,245.593,22.6076,29.9376,-0.452907
923,7,118013,23.4661,-23.7865,23.0592,-24.2958,23.1084,-24.2884,26.762,-23.7396,20.7522,34.1405,82.6629,0.00187214,0.995002,0.0998267,0.0013269,259.428,245.326,21.3913,30.5572,-0.407078
924,7,118013,23.2192,-23.7989,23.0592,-24.2958,23.1084,-24.2884,26.762,-23.7396,20.7429,34.135,82.7059,0.00191765,0.994992,0.0999393,0.000290429,259.428,245.326,21.3913,30.5572,-0.407078
925,0,118031,23.3196,-23.6502,23.0592,-24.2958,23.1084,-24.2884,26.762,-23.7396,20.7425,34.1338,82.7016,0.00198067,0.994967,0.100176,0.000794359,259.428,245.326,21.3913,30.5572,-0.407078
926,7,118058,23.5081,-23.1407,23.1493,-22.9777,23.1995,-22.9736,26.9275,-22.6692,20.7435,34.1321,82.7016,0.00207573,0.995068,0.0991592,0.00180339,259.086,243.625,22.0029,30.2484,-0.393033
927,5,118111,23.3465,-22.6443,22.7629,-23.8394,22.8127,-23.8333,26.5065,-23.3822,20.7448,34.133,82.7015,0.00197046,0.995072,0.0991289,0.00113231,259.96,244.608,22.4405,30.3111,-0.46187
928,5,118111,23.5519,-22.4368,22.7629,-23.8394,22.8127,-23.8333,26.5065,-23.3822,20.7479,34.1295,82.7014,0.00206551,0.995171,0.0981116,0.00214134,259.96,244.608,22.4405,30.3111,-0.46187
929,0,118141,23.3944,-21.9759,22.7629,-23.8394,22.8127,-23.8333,26.5065,-23.3822,20.7511,34.1308,82.7011,0.00196024,0.995175,0.0980813,0.00147026,259.96,244.608,22.4405,30.3111,-0.46187
930,7,118164,23.3462,-21.7293,22.639,-23.0286,22.6896,-23.0246,26.4371,-22.7311,20.7508,34.131,82.7014,0.00194387,0.99517,0.098139,0.00129651,260.146,243.565,21.2245,31.2983,-0.493986
931,0,118184,23.2995,-21.5166,22.639,-23.0286,22.6896,-23.0246,26.4371,-22.7311,20.7505,34.1313,82.7016,0.00192749,0.995165,0.0981968,0.00112276,260.146,243.565,21.2245,31.2983,-0.493986
932,5,118314,23.3841,-21.1553,22.1584,-21.4668,22.2107,-21.4671,26.0722,-21.4866,20.7523,34.1245,82.6692,0.00242596,0.995028,0.0995517,0.00167271,260.837,241.451,21.2699,31.7012,-0.444056
933,8,118311,23.4924,-21.4784,22.1584,-21.4668,22.2107,-21.4671,26.0722,-21.4866,20.7489,34.1266,82.6524,0.00230386,0.994865,0.101162,0.00199762,260.837,241.451,21.2699,31.7012,-0.444056
934,0,118331,23.4545,-21.1439,22.1584,-21.4668,22.2107,-21.4671,26.0722,-21.4866,20.7536,34.1245,82.659,0.00257042,0.995036,0.0994598,0.00199807,260.837,241.451,21.2699,31.7012,-0.444056
935,7,119571,17.3126,-25.1504,21.2513,-22.2546,21.3035,-22.2533,25.1582,-22.1609,20.7002,34.1643,82.7084,0.00150785,0.994865,0.101169,0.00261907,262.587,242.196,22.7776,31.2633,-0.397497
936,7,119615,16.2624,-25.3591,19.4611,-23.744,19.5133,-23.74,23.3584,-23.4386,20.703,34.1621,82.7202,0.00161203,0.995002,0.0998316,0.0017241,266.197,243.653,22.5682,30.9127,-0.412291
937,7,119615,16.3483,-25.1434,19.4611,-23.744,19.5133,-23.74,23.3584,-23.4386,20.7081,34.1626,82.7285,0.00181762,0.995106,0.0987699,0.00219272,266.197,243.653,22.5682,30.9127,-0.412291
