id,time,targetX,targetY,outputEvalX,outputEvalY,outputApplyX,outputApplyY,outputEvalNopolX,outputEvalNopolY,headX,headY,headZ,headi,headj,headk,headw,ellipseX,ellipseY
79,65143,-17.1697,-20.6042,-16.1407,-20.42,-13.3812,-15.1474,-19.0901,-11.389,18.4077,28.2277,66.7499,-0.00507519,0.992683,0.0756444,-0.0939794,343.048,302.596
80,65193,-15.7108,-23.0478,-15.8743,-22.6094,-13.3812,-15.1474,-18.8198,-13.613,18.4284,28.3316,66.7734,-0.00483691,0.992417,0.0868174,-0.0868768,342.672,305.115
81,65193,-15.9261,-25.2154,-15.8743,-22.6094,-13.3812,-15.1474,-18.8198,-13.613,18.4445,28.4322,66.7817,-0.0047371,0.991449,0.0963201,-0.087916,342.672,305.115
82,65285,-15.9639,-25.0415,-14.7358,-26.6869,-10.5449,-20.6155,-17.6363,-17.755,18.4184,28.3203,66.742,-0.0047371,0.991449,0.0963201,-0.087916,340.985,309.832
83,65299,-14.4809,-27.5946,-13.841,-28.5791,-9.25379,-22.2279,-16.6992,-19.6771,18.4533,28.4699,66.7951,-0.00449752,0.99091,0.107468,-0.0807898,339.6,312.039
84,65343,-13.7,-29.0168,-13.558,-29.1741,-8.84161,-22.7396,-16.4029,-20.2814,18.4644,28.4884,66.8126,-0.00426359,0.990475,0.114096,-0.0769592,339.159,312.741
85,65409,-12.1618,-30.7068,-12.1859,-31.348,-7.00909,-24.5779,-14.962,-22.4897,18.5093,28.5264,66.8342,-0.00421699,0.990084,0.121868,-0.0697376,336.971,315.307
86,65409,-11.3224,-32.2078,-12.1859,-31.348,-7.00909,-24.5779,-14.962,-22.4897,18.5558,28.582,66.8783,-0.00398246,0.989512,0.12848,-0.065897,336.971,315.307
87,65476,-9.77371,-33.9246,-9.697,-33.8316,-3.99296,-26.584,-12.3404,-25.0125,18.6012,28.6191,66.8983,-0.00393506,0.988931,0.136228,-0.0586623,333.129,318.21
88,65476,-9.77371,-33.9246,-9.697,-33.8316,-3.99296,-26.584,-12.3404,-25.0125,18.6012,28.6191,66.8983,-0.00393506,0.988931,0.136228,-0.0586623,333.129,318.21
89,65543,-6.43026,-35.7725,-7.17715,-35.6289,-1.03437,-27.9602,-9.68247,-26.8382,18.7127,28.6858,66.8443,-0.00168523,0.988571,0.144541,-0.042817,329.145,320.365
90,65542,-7.48936,-37.427,-7.17715,-35.6289,-1.03437,-27.9602,-9.68247,-26.8382,18.6709,28.6561,66.9757,-0.00188038,0.987231,0.152008,-0.0475996,329.145,320.365
91,65609,-5.36594,-37.4885,-4.72581,-36.7791,1.76052,-28.7236,-7.0936,-28.0065,18.6976,28.673,66.9403,-0.000657651,0.987613,0.152416,-0.0372807,325.297,321.744
92,65626,-3.11297,-37.6501,-4.72581,-36.7791,1.76052,-28.7236,-7.0936,-28.0065,18.8027,28.7396,66.8007,0.000565147,0.987888,0.152807,-0.0269577,325.297,321.744
93,65692,-1.31518,-38.2903,-1.50594,-37.7357,5.38774,-29.167,-3.69012,-28.9781,18.8369,28.7368,66.8547,0.0011895,0.987625,0.155751,-0.0183681,320.189,322.919
94,65743,1.0973,-38.084,1.20846,-37.941,5.38774,-29.167,-0.81773,-29.1865,18.9163,28.7392,66.831,0.00178617,0.987908,0.154868,-0.00715154,315.905,323.217
95,65743,3.02686,-38.7483,1.20846,-37.941,5.38774,-29.167,-0.81773,-29.1865,19.0281,28.7376,66.88,0.00241027,0.987469,0.157785,0.00144039,315.905,323.217
96,65809,2.8921,-38.7381,4.10966,-37.8077,11.499,-28.2274,2.25422,-29.051,18.9457,28.7334,66.9325,0.00241027,0.987469,0.157785,0.00144039,311.357,323.119
97,65860,5.25128,-37.6717,6.32738,-37.4173,11.499,-28.2274,4.60401,-28.6544,18.9853,28.7224,66.9102,0.00241482,0.988129,0.153086,0.0126425,307.838,322.726
98,65860,7.78192,-37.4851,6.32738,-37.4173,11.499,-28.2274,4.60401,-28.6544,19.1325,28.7113,66.8203,0.00301077,0.988065,0.152148,0.0238581,307.838,322.726
99,66030,12.7471,-33.0274,12.7103,-33.394,19.8741,-21.6141,11.3825,-24.5672,19.2001,28.6735,66.7747,0.00395219,0.990091,0.131852,0.0481632,297.854,318.149
100,66030,13.6763,-31.9822,12.7103,-33.394,19.8741,-21.6141,11.3825,-24.5672,19.2758,28.607,66.8385,0.00416913,0.990455,0.127456,0.0523064,297.854,318.149
101,66076,14.086,-31.7723,14.2253,-32.1145,21.221,-19.8422,12.9931,-23.2674,19.3037,28.5341,66.9695,0.00430612,0.990414,0.126994,0.0541739,295.523,316.706
