id,time,targetX,targetY,outputEvalX,outputEvalY,outputApplyX,outputApplyY,outputEvalNopolX,outputEvalNopolY,headX,headY,headZ,headi,headj,headk,headw,ellipseX,ellipseY
98,132357,-13.4815,-69.2752,-11.419,-68.8999,-11.733,-68.8941,-75.3575,-67.7203,6.34361,39.5711,79.9736,-0.0745563,0.976561,0.201022,-0.0189785,339.275,292.213
99,132357,-13.4815,-69.2752,-11.419,-68.8999,-11.733,-68.8941,-75.3575,-67.7203,6.34361,39.5711,79.9736,-0.0745563,0.976561,0.201022,-0.0189785,339.275,292.213
100,132367,-13.297,-69.022,-11.419,-68.8999,-11.733,-68.8941,-75.3575,-67.7203,6.20546,39.5579,80.014,-0.0750886,0.9767,0.200281,-0.0174838,339.275,292.213
101,132387,-13.6733,-69.4066,-11.419,-68.8999,-11.733,-68.8941,-75.3575,-67.7203,5.96933,39.549,80.0029,-0.0751026,0.976469,0.20139,-0.0176231,339.275,292.213
102,132387,-13.6733,-69.4066,-11.7916,-69.6976,-12.1093,-69.7187,-78.6771,-74.1327,5.96933,39.549,80.0029,-0.0751026,0.976469,0.20139,-0.0176231,339.571,293.724
103,132407,-13.9069,-70.9514,-11.7916,-69.6976,-12.1093,-69.7187,-78.6771,-74.1327,5.77373,39.53,79.8925,-0.0763273,0.975362,0.206209,-0.017915,339.571,293.724
104,132417,-14.1155,-70.9792,-11.7916,-69.6976,-12.1093,-69.7187,-78.6771,-74.1327,5.69355,39.5257,79.8525,-0.0767085,0.975346,0.206099,-0.018445,339.571,293.724
105,132417,-14.1155,-70.9792,-12.5009,-70.5961,-12.8301,-70.6446,-85.113,-81.2914,5.69355,39.5257,79.8525,-0.0767085,0.975346,0.206099,-0.018445,340.08,295.359
106,132437,-14.1687,-70.7409,-12.5009,-70.5961,-12.8301,-70.6446,-85.113,-81.2914,5.52611,39.5133,79.876,-0.0779871,0.975453,0.205138,-0.0181293,340.08,295.359
107,132457,-14.3277,-70.4793,-12.7013,-70.7854,-13.0341,-70.8392,-86.9434,-82.7884,5.41978,39.5131,79.7839,-0.0787844,0.975635,0.203937,-0.0184017,340.218,295.585
108,132457,-14.3277,-70.4793,-12.7013,-70.7854,-13.0341,-70.8392,-86.9434,-82.7884,5.41978,39.5131,79.7839,-0.0787844,0.975635,0.203937,-0.0184017,340.218,295.585
109,132467,-14.4315,-70.2904,-12.7013,-70.7854,-13.0341,-70.8392,-86.9434,-82.7884,5.37469,39.5142,79.7765,-0.0789996,0.975769,0.20319,-0.0186398,340.218,295.585
110,132487,-14.85,-70.2015,-12.7013,-70.7854,-13.0341,-70.8392,-86.9434,-82.7884,5.34082,39.5235,79.5866,-0.0798498,0.975857,0.202255,-0.0205018,340.218,295.585
111,132487,-14.85,-70.2015,-13.0266,-71.0811,-13.3651,-71.1429,-89.9165,-85.1243,5.34082,39.5235,79.5866,-0.0798498,0.975857,0.202255,-0.0205018,340.792,296.378
112,132507,-14.4828,-69.7169,-13.0266,-71.0811,-13.3651,-71.1429,-89.9165,-85.1243,5.29586,39.5209,79.7146,-0.0806357,0.976115,0.200842,-0.0189823,340.792,296.378
113,132517,-14.8151,-70.2893,-13.0266,-71.0811,-13.3651,-71.1429,-89.9165,-85.1243,5.31907,39.5231,79.6486,-0.0805945,0.975744,0.202499,-0.0205737,340.792,296.378
114,132517,-14.8151,-70.2893,-13.067,-71.1033,-13.4063,-71.1657,-90.2884,-85.2966,5.31907,39.5231,79.6486,-0.0805945,0.975744,0.202499,-0.0205737,340.883,296.312
115,132537,-14.618,-69.1842,-13.067,-71.1033,-13.4063,-71.1657,-90.2884,-85.2966,5.34875,39.5228,79.7853,-0.0817231,0.976405,0.198841,-0.0204014,340.883,296.312
116,132557,-14.5154,-69.0771,-13.067,-71.1033,-13.4063,-71.1657,-90.2884,-85.2966,5.44355,39.5357,79.7862,-0.0817276,0.976476,0.198475,-0.0205722,340.883,296.312
117,132557,-14.5154,-69.0771,-13.632,-71.4504,-13.982,-71.5212,-95.4835,-87.9987,5.44355,39.5357,79.7862,-0.0817276,0.976476,0.198475,-0.0205722,341.524,296.957
118,132567,-14.5519,-68.8776,-13.632,-71.4504,-13.982,-71.5212,-95.4835,-87.9987,5.50634,39.5443,79.797,-0.0818701,0.976603,0.197721,-0.0212025,341.524,296.957
119,132587,-14.3298,-70.0777,-13.632,-71.4504,-13.982,-71.5212,-95.4835,-87.9987,5.68069,39.5615,79.8164,-0.082134,0.97574,0.201791,-0.0215953,341.524,296.957
120,132587,-14.3298,-70.0777,-13.894,-71.5888,-14.2489,-71.6627,-97.8958,-89.0681,5.68069,39.5615,79.8164,-0.082134,0.97574,0.201791,-0.0215953,341.719,297.21
121,132623,-14.3083,-69.6737,-13.5658,-70.8413,-13.9201,-70.8945,-94.9805,-83.055,5.86263,39.5835,79.8172,-0.080715,0.976096,0.200586,-0.0220648,341.961,296.06
122,132623,-14.1434,-69.6937,-13.5658,-70.8413,-13.9201,-70.8945,-94.9805,-83.055,6.10535,39.6104,79.8203,-0.0802987,0.976092,0.200696,-0.0227713,341.961,296.06
123,132637,-13.8566,-69.2479,-13.5658,-70.8413,-13.9201,-70.8945,-94.9805,-83.055,6.33049,39.64,79.8191,-0.0792957,0.976448,0.199381,-0.0225342,341.961,296.06
