Right Eye Position (x,y,z),Right Eye Forward Vector (x,y,z),Head Position (x,y,z),Head Rotation axis (x,y,z),Head Rotation angle ,Relative intersection (x,y,z) ,Absolute intersection (x,y,z) ,Interacted Object ID,timeStamp in ms
3.2649,-1.86815,-2.17697,-0.0133857,-0.0834329,0.996423,25.9381,22.3533,70.54,0.0245398,0.999253,0.0298588,174.42,1494.75,336.693,0,36.6559,18.2282,0,0,17133
3.2649,-1.86815,-2.17697,-0.0133857,-0.0834329,0.996423,25.9381,22.3533,70.54,0.0245398,0.999253,0.0298588,174.42,1494.75,336.693,0,36.6559,18.2282,0,0,17133
3.22793,-1.88829,-2.18051,-0.0693983,-0.113946,0.99106,25.947,22.3902,70.4298,0.0253572,0.999365,0.0250246,173.316,1717.17,469.525,0,42.1103,14.9708,0,0,17183
3.22768,-1.88859,-2.18056,-0.0697848,-0.1144,0.990981,25.9455,22.3947,70.4344,0.0251807,0.999321,0.0268879,173.327,1717.98,459.754,0,42.1304,15.2104,0,0,17200
3.228,-1.88878,-2.18056,-0.0692924,-0.114699,0.990981,25.9492,22.3908,70.4273,0.025506,0.999354,0.0252997,173.234,1720.95,470.522,0,42.2032,14.9463,0,0,17250
3.228,-1.88878,-2.18056,-0.0692924,-0.114699,0.990981,25.9492,22.3908,70.4273,0.025506,0.999354,0.0252997,173.234,1720.95,470.522,0,42.2032,14.9463,0,0,17266
3.22868,-1.89002,-2.18066,-0.0682723,-0.116576,0.990832,25.9503,22.3598,70.5909,0.0242716,0.999266,0.029642,173.895,1685.65,449.713,0,41.3376,15.4566,0,0,17316
3.22716,-1.88878,-2.18062,-0.0705729,-0.1147,0.99089,25.9625,22.3562,70.602,0.0245148,0.999294,0.0284553,173.825,1697.02,451.914,0,41.6163,15.4027,0,0,0
3.2279,-1.88771,-2.18045,-0.069454,-0.113078,0.991156,26.0005,22.3617,70.6055,0.0239902,0.999328,0.0277235,174.068,1683,449.714,0,41.2725,15.4566,0,0,50
3.2279,-1.88771,-2.18045,-0.069454,-0.113078,0.991156,26.0005,22.3617,70.6055,0.0239902,0.999328,0.0277235,174.068,1683,449.714,0,41.2725,15.4566,0,0,50
3.2279,-1.88771,-2.18045,-0.069454,-0.113078,0.991156,26.0005,22.3617,70.6055,0.0239902,0.999328,0.0277235,174.068,1683,449.714,0,41.2725,15.4566,0,0,50
3.2284,-1.88729,-2.18036,-0.0686982,-0.112432,0.991282,26.0241,22.3874,70.4734,0.0245752,0.999348,0.0264534,173.878,1690.13,454.563,0,41.4473,15.3377,0,0,100
3.2284,-1.88729,-2.18036,-0.0686982,-0.112432,0.991282,26.0241,22.3874,70.4734,0.0245752,0.999348,0.0264534,173.878,1707.27,477.054,0,41.8677,14.7861,0,0,116
3.2284,-1.88729,-2.18036,-0.0686982,-0.112432,0.991282,26.0241,22.3874,70.4734,0.0245752,0.999348,0.0264534,173.878,1707.27,477.054,0,41.8677,14.7861,0,0,116
3.22877,-1.88713,-2.18032,-0.0681296,-0.112194,0.991348,26.0354,22.348,70.5251,0.0241521,0.999416,0.0241543,173.684,1699.42,468.937,0,41.6752,14.9852,0,0,166
3.22877,-1.88713,-2.18032,-0.0681296,-0.112194,0.991348,26.0354,22.348,70.5251,0.0241521,0.999416,0.0241543,173.684,1699.42,468.937,0,41.6752,14.9852,0,0,183
3.22877,-1.88713,-2.18032,-0.0681296,-0.112194,0.991348,26.0354,22.348,70.5251,0.0241521,0.999416,0.0241543,173.684,1699.42,468.937,0,41.6752,14.9852,0,0,183
3.22823,-1.8855,-2.18017,-0.0689467,-0.109724,0.991568,26.0466,22.347,70.569,0.0253291,0.999104,0.0339,173.902,1691.84,405.42,0,41.4892,16.5428,0,0,233
3.22783,-1.88606,-2.18026,-0.0695508,-0.110571,0.991432,26.0557,22.3392,70.5713,0.0255899,0.999163,0.0319229,173.884,1694.52,420.278,0,41.5551,16.1785,0,0,250
3.22783,-1.88606,-2.18026,-0.0695508,-0.110571,0.991432,26.0557,22.3392,70.5713,0.0255899,0.999163,0.0319229,173.884,1694.52,420.278,0,41.5551,16.1785,0,0,250
3.22772,-1.88643,-2.18031,-0.0697247,-0.111132,0.991357,26.07,22.349,70.5259,0.0258017,0.999049,0.0351377,174.291,1674.32,402.104,0,41.0596,16.6242,0,0,300
3.22772,-1.88643,-2.18031,-0.0697247,-0.111132,0.991357,26.07,22.349,70.5259,0.0258017,0.999049,0.0351377,174.291,1674.32,402.104,0,41.0596,16.6242,0,0,300
3.22772,-1.88643,-2.18031,-0.0697247,-0.111132,0.991357,26.07,22.349,70.5259,0.0258017,0.999049,0.0351377,174.291,1674.32,402.104,0,41.0596,16.6242,0,0,300
3.22747,-1.88683,-2.18038,-0.0701048,-0.111744,0.991261,26.1161,22.3295,70.4331,0.0268451,0.999155,0.0311215,174.102,1685.29,429.423,0,41.3288,15.9542,0,0,349
3.2271,-1.8854,-2.18024,-0.0706703,-0.10958,0.991463,26.1095,22.3226,70.3509,0.0267827,0.999316,0.0254946,174.134,1684.36,455.609,0,41.3058,15.312,0,0,366
3.2271,-1.8854,-2.18024,-0.0706703,-0.10958,0.991463,26.1095,22.3226,70.3509,0.0267827,0.999316,0.0254946,174.134,1684.36,455.609,0,41.3058,15.312,0,0,366
3.23243,-1.88457,-2.17979,-0.0625893,-0.108314,0.992144,26.074,22.2598,70.5136,0.0262948,0.999462,0.0195869,174.234,1653.84,486.808,0,40.5575,14.5469,0,0,416
3.23243,-1.88457,-2.17979,-0.0625893,-0.108314,0.992144,26.074,22.2598,70.5136,0.0262948,0.999462,0.0195869,174.234,1653.84,486.808,0,40.5575,14.5469,0,0,433
3.23243,-1.88457,-2.17979,-0.0625893,-0.108314,0.992144,26.074,22.2598,70.5136,0.0262948,0.999462,0.0195869,174.234,1653.84,486.808,0,40.5575,14.5469,0,0,433
3.35162,-1.88301,-2.18296,0.117997,-0.105955,0.987345,26.014,22.2365,70.3339,0.0270968,0.999141,0.0313422,173.775,1129.4,381.086,0,27.6966,17.1396,0,0,483
3.35162,-1.88301,-2.18296,0.117997,-0.105955,0.987345,26.014,22.2365,70.3339,0.0270968,0.999141,0.0313422,173.775,1129.4,381.086,0,27.6966,17.1396,0,0,499
3.35162,-1.88301,-2.18296,0.117997,-0.105955,0.987345,26.014,22.2365,70.3339,0.0270968,0.999141,0.0313422,173.775,1129.4,381.086,0,27.6966,17.1396,0,0,499
3.35162,-1.88301,-2.18296,0.117997,-0.105955,0.987345,26.014,22.2365,70.3339,0.0270968,0.999141,0.0313422,173.775,1129.4,381.086,0,27.6966,17.1396,0,0,533
3.35162,-1.88301,-2.18296,0.117997,-0.105955,0.987345,26.014,22.2365,70.3339,0.0270968,0.999141,0.0313422,173.775,1129.4,381.086,0,27.6966,17.1396,0,0,549
3.35162,-1.88301,-2.18296,0.117997,-0.105955,0.987345,26.014,22.2365,70.3339,0.0270968,0.999141,0.0313422,173.775,1129.4,381.086,0,27.6966,17.1396,0,0,550
3.35162,-1.88301,-2.18296,0.117997,-0.105955,0.987345,26.014,22.2365,70.3339,0.0270968,0.999141,0.0313422,173.775,1129.4,381.086,0,27.6966,17.1396,0,0,599
3.35162,-1.88301,-2.18296,0.117997,-0.105955,0.987345,26.014,22.2365,70.3339,0.0270968,0.999141,0.0313422,173.775,1129.4,381.086,0,27.6966,17.1396,0,0,616
3.35162,-1.88301,-2.18296,0.117997,-0.105955,0.987345,26.014,22.2365,70.3339,0.0270968,0.999141,0.0313422,173.775,1129.4,381.086,0,27.6966,17.1396,0,0,616
3.35162,-1.88301,-2.18296,0.117997,-0.105955,0.987345,26.014,22.2365,70.3339,0.0270968,0.999141,0.0313422,173.775,1129.4,381.086,0,27.6966,17.1396,0,0,666
3.35162,-1.88301,-2.18296,0.117997,-0.105955,0.987345,26.014,22.2365,70.3339,0.0270968,0.999141,0.0313422,173.775,1129.4,381.086,0,27.6966,17.1396,0,0,683
3.35162,-1.88301,-2.18296,0.117997,-0.105955,0.987345,26.014,22.2365,70.3339,0.0270968,0.999141,0.0313422,173.775,1129.4,381.086,0,27.6966,17.1396,0,0,683
3.35162,-1.88301,-2.18296,0.117997,-0.105955,0.987345,26.014,22.2365,70.3339,0.0270968,0.999141,0.0313422,173.775,1129.4,381.086,0,27.6966,17.1396,0,0,733
3.35162,-1.88301,-2.18296,0.117997,-0.105955,0.987345,26.014,22.2365,70.3339,0.0270968,0.999141,0.0313422,173.775,1129.4,381.086,0,27.6966,17.1396,0,0,749
3.35162,-1.88301,-2.18296,0.117997,-0.105955,0.987345,26.014,22.2365,70.3339,0.0270968,0.999141,0.0313422,173.775,1129.4,381.086,0,27.6966,17.1396,0,0,749
3.35162,-1.88301,-2.18296,0.117997,-0.105955,0.987345,26.014,22.2365,70.3339,0.0270968,0.999141,0.0313422,173.775,1129.4,381.086,0,27.6966,17.1396,0,0,783
3.35162,-1.88301,-2.18296,0.117997,-0.105955,0.987345,26.014,22.2365,70.3339,0.0270968,0.999141,0.0313422,173.775,1129.4,381.086,0,27.6966,17.1396,0,0,800
3.35162,-1.88301,-2.18296,0.117997,-0.105955,0.987345,26.014,22.2365,70.3339,0.0270968,0.999141,0.0313422,173.775,1129.4,381.086,0,27.6966,17.1396,0,0,800
3.35162,-1.88301,-2.18296,0.117997,-0.105955,0.987345,26.014,22.2365,70.3339,0.0270968,0.999141,0.0313422,173.775,1129.4,381.086,0,27.6966,17.1396,0,0,850
3.35162,-1.88301,-2.18296,0.117997,-0.105955,0.987345,26.014,22.2365,70.3339,0.0270968,0.999141,0.0313422,173.775,1129.4,381.086,0,27.6966,17.1396,0,0,867
3.35162,-1.88301,-2.18296,0.117997,-0.105955,0.987345,26.014,22.2365,70.3339,0.0270968,0.999141,0.0313422,173.775,1129.4,381.086,0,27.6966,17.1396,0,0,867
3.35162,-1.88301,-2.18296,0.117997,-0.105955,0.987345,26.014,22.2365,70.3339,0.0270968,0.999141,0.0313422,173.775,1129.4,381.086,0,27.6966,17.1396,0,0,917
3.35162,-1.88301,-2.18296,0.117997,-0.105955,0.987345,26.014,22.2365,70.3339,0.0270968,0.999141,0.0313422,173.775,1129.4,381.086,0,27.6966,17.1396,0,0,933
3.35162,-1.88301,-2.18296,0.117997,-0.105955,0.987345,26.014,22.2365,70.3339,0.0270968,0.999141,0.0313422,173.775,1129.4,381.086,0,27.6966,17.1396,0,0,933
3.35162,-1.88301,-2.18296,0.117997,-0.105955,0.987345,26.014,22.2365,70.3339,0.0270968,0.999141,0.0313422,173.775,1129.4,381.086,0,27.6966,17.1396,0,0,983
3.35162,-1.88301,-2.18296,0.117997,-0.105955,0.987345,26.014,22.2365,70.3339,0.0270968,0.999141,0.0313422,173.775,1129.4,381.086,0,27.6966,17.1396,0,0,1000
3.35162,-1.88301,-2.18296,0.117997,-0.105955,0.987345,26.014,22.2365,70.3339,0.0270968,0.999141,0.0313422,173.775,1129.4,381.086,0,27.6966,17.1396,0,0,1000
3.35162,-1.88301,-2.18296,0.117997,-0.105955,0.987345,26.014,22.2365,70.3339,0.0270968,0.999141,0.0313422,173.775,1129.4,381.086,0,27.6966,17.1396,0,0,1050
3.35162,-1.88301,-2.18296,0.117997,-0.105955,0.987345,26.014,22.2365,70.3339,0.0270968,0.999141,0.0313422,173.775,1129.4,381.086,0,27.6966,17.1396,0,0,1050
3.35162,-1.88301,-2.18296,0.117997,-0.105955,0.987345,26.014,22.2365,70.3339,0.0270968,0.999141,0.0313422,173.775,1129.4,381.086,0,27.6966,17.1396,0,0,1050
3.35162,-1.88301,-2.18296,0.117997,-0.105955,0.987345,26.014,22.2365,70.3339,0.0270968,0.999141,0.0313422,173.775,1129.4,381.086,0,27.6966,17.1396,0,0,1100
3.35162,-1.88301,-2.18296,0.117997,-0.105955,0.987345,26.014,22.2365,70.3339,0.0270968,0.999141,0.0313422,173.775,1129.4,381.086,0,27.6966,17.1396,0,0,1116
3.35162,-1.88301,-2.18296,0.117997,-0.105955,0.987345,26.014,22.2365,70.3339,0.0270968,0.999141,0.0313422,173.775,1129.4,381.086,0,27.6966,17.1396,0,0,1117
3.35162,-1.88301,-2.18296,0.117997,-0.105955,0.987345,26.014,22.2365,70.3339,0.0270968,0.999141,0.0313422,173.775,1129.4,381.086,0,27.6966,17.1396,0,0,1167
3.35162,-1.88301,-2.18296,0.117997,-0.105955,0.987345,26.014,22.2365,70.3339,0.0270968,0.999141,0.0313422,173.775,1129.4,381.086,0,27.6966,17.1396,0,0,1183
3.35162,-1.88301,-2.18296,0.117997,-0.105955,0.987345,26.014,22.2365,70.3339,0.0270968,0.999141,0.0313422,173.775,1129.4,381.086,0,27.6966,17.1396,0,0,1183
3.35162,-1.88301,-2.18296,0.117997,-0.105955,0.987345,26.014,22.2365,70.3339,0.0270968,0.999141,0.0313422,173.775,1129.4,381.086,0,27.6966,17.1396,0,0,1233
3.35162,-1.88301,-2.18296,0.117997,-0.105955,0.987345,26.014,22.2365,70.3339,0.0270968,0.999141,0.0313422,173.775,1129.4,381.086,0,27.6966,17.1396,0,0,1250
3.35162,-1.88301,-2.18296,0.117997,-0.105955,0.987345,26.014,22.2365,70.3339,0.0270968,0.999141,0.0313422,173.775,1129.4,381.086,0,27.6966,17.1396,0,0,1250
3.35162,-1.88301,-2.18296,0.117997,-0.105955,0.987345,26.014,22.2365,70.3339,0.0270968,0.999141,0.0313422,173.775,1129.4,381.086,0,27.6966,17.1396,0,0,1300
3.35162,-1.88301,-2.18296,0.117997,-0.105955,0.987345,26.014,22.2365,70.3339,0.0270968,0.999141,0.0313422,173.775,1129.4,381.086,0,27.6966,17.1396,0,0,1300
3.35162,-1.88301,-2.18296,0.117997,-0.105955,0.987345,26.014,22.2365,70.3339,0.0270968,0.999141,0.0313422,173.775,1129.4,381.086,0,27.6966,17.1396,0,0,1300
3.35485,-1.89395,-2.18462,0.122892,-0.122524,0.984828,24.4345,22.2388,70.0513,0.0236043,0.99941,0.0249546,180.125,731.784,460.499,0,17.9457,15.1921,0,0,1350
3.35291,-1.8924,-2.18419,0.11996,-0.120183,0.985477,24.4216,22.2456,70.0613,0.0239415,0.999446,0.0231137,179.978,747.253,463.991,0,18.325,15.1065,0,0,1366
3.35291,-1.8924,-2.18419,0.11996,-0.120183,0.985477,24.4216,22.2456,70.0613,0.0239415,0.999446,0.0231137,179.978,747.253,463.991,0,18.325,15.1065,0,0,1366
3.35259,-1.89198,-2.1841,0.119467,-0.11955,0.985614,24.3733,22.2546,70.049,0.0242611,0.999441,0.0230109,180.36,727.521,461.848,0,17.8411,15.159,0,0,1416
3.35259,-1.89198,-2.1841,0.119467,-0.11955,0.985614,24.3733,22.2546,70.049,0.0242611,0.999441,0.0230109,180.36,727.521,461.848,0,17.8411,15.159,0,0,1433
3.35259,-1.89198,-2.1841,0.119467,-0.11955,0.985614,24.3733,22.2546,70.049,0.0242611,0.999441,0.0230109,180.36,727.521,461.848,0,17.8411,15.159,0,0,1433
3.42628,-1.86926,-2.19494,0.231122,-0.0851119,0.969195,24.3637,22.2411,69.9257,0.0228675,0.999491,0.0222669,180.495,378.587,352.777,0,9.28414,17.8338,0,0,1483
3.42628,-1.86926,-2.19494,0.231122,-0.0851119,0.969195,24.3637,22.2411,69.9257,0.0228675,0.999491,0.0222669,180.495,378.587,352.777,0,9.28414,17.8338,0,0,1499
3.42628,-1.86926,-2.19494,0.231122,-0.0851119,0.969195,24.3637,22.2411,69.9257,0.0228675,0.999491,0.0222669,180.495,378.587,352.777,0,9.28414,17.8338,0,0,1500
3.43132,-1.84678,-2.19458,0.238756,-0.0510557,0.969736,24.3576,22.2283,69.9228,0.0220712,0.999448,0.0248496,180.497,359.554,234.581,0,8.81739,20.7324,0,0,1533
3.43709,-1.84835,-2.19612,0.247511,-0.0534397,0.96741,24.3666,22.1911,69.9735,0.0221564,0.999362,0.0280104,180.535,328.968,224.29,0,8.06734,20.9847,0,0,1550
3.43709,-1.84835,-2.19612,0.247511,-0.0534397,0.96741,24.3666,22.1911,69.9735,0.0221564,0.999362,0.0280104,180.535,328.968,224.29,0,8.06734,20.9847,0,0,1550
3.43326,-1.84692,-2.19507,0.241702,-0.0512674,0.968995,24.3881,22.1745,70.0022,0.0234354,0.999281,0.0297882,180.127,370.267,207.527,0,9.08012,21.3958,0,0,1599
3.44167,-1.84046,-2.19692,0.254439,-0.0414755,0.966199,24.3998,22.1632,70.0344,0.0237539,0.999364,0.026584,179.824,345.579,194.703,0,8.47468,21.7103,0,0,1616
3.44167,-1.84046,-2.19692,0.254439,-0.0414755,0.966199,24.3998,22.1632,70.0344,0.0237539,0.999364,0.026584,179.824,345.579,194.703,0,8.47468,21.7103,0,0,1616
3.41815,-1.88711,-2.19487,0.218804,-0.112158,0.969302,24.4047,22.1606,70.0329,0.0238305,0.999372,0.0262182,179.72,454.652,416.74,0,11.1495,16.2652,0,0,1666
3.41815,-1.88711,-2.19487,0.218804,-0.112158,0.969302,24.4047,22.1606,70.0329,0.0238305,0.999372,0.0262182,179.72,454.652,416.74,0,11.1495,16.2652,0,0,1683
3.41815,-1.88711,-2.19487,0.218804,-0.112158,0.969302,24.4047,22.1606,70.0329,0.0238305,0.999372,0.0262182,179.72,454.652,416.74,0,11.1495,16.2652,0,0,1683
3.40847,-1.90523,-2.19511,0.20414,-0.13962,0.968934,24.4561,22.2081,69.7911,0.0235364,0.999353,0.0271801,180.755,447.35,493.913,0,10.9704,14.3727,0,0,1733
3.40847,-1.90523,-2.19511,0.20414,-0.13962,0.968934,24.4561,22.2081,69.7911,0.0235364,0.999353,0.0271801,180.755,447.35,493.913,0,10.9704,14.3727,0,0,1749
3.40847,-1.90523,-2.19511,0.20414,-0.13962,0.968934,24.4561,22.2081,69.7911,0.0235364,0.999353,0.0271801,180.755,447.35,493.913,0,10.9704,14.3727,0,0,1749
3.40847,-1.90523,-2.19511,0.20414,-0.13962,0.968934,24.4561,22.2081,69.7911,0.0235364,0.999353,0.0271801,180.755,447.35,493.913,0,10.9704,14.3727,0,0,1799
3.40847,-1.90523,-2.19511,0.20414,-0.13962,0.968934,24.4561,22.2081,69.7911,0.0235364,0.999353,0.0271801,180.755,447.35,493.913,0,10.9704,14.3727,0,0,1799
3.40847,-1.90523,-2.19511,0.20414,-0.13962,0.968934,24.4561,22.2081,69.7911,0.0235364,0.999353,0.0271801,180.755,447.35,493.913,0,10.9704,14.3727,0,0,1799
3.40847,-1.90523,-2.19511,0.20414,-0.13962,0.968934,24.4561,22.2081,69.7911,0.0235364,0.999353,0.0271801,180.755,447.35,493.913,0,10.9704,14.3727,0,0,1850
3.40847,-1.90523,-2.19511,0.20414,-0.13962,0.968934,24.4561,22.2081,69.7911,0.0235364,0.999353,0.0271801,180.755,447.35,493.913,0,10.9704,14.3727,0,0,1867
3.40847,-1.90523,-2.19511,0.20414,-0.13962,0.968934,24.4561,22.2081,69.7911,0.0235364,0.999353,0.0271801,180.755,447.35,493.913,0,10.9704,14.3727,0,0,1867
3.40847,-1.90523,-2.19511,0.20414,-0.13962,0.968934,24.4561,22.2081,69.7911,0.0235364,0.999353,0.0271801,180.755,447.35,493.913,0,10.9704,14.3727,0,0,1917
3.40847,-1.90523,-2.19511,0.20414,-0.13962,0.968934,24.4561,22.2081,69.7911,0.0235364,0.999353,0.0271801,180.755,447.35,493.913,0,10.9704,14.3727,0,0,1933
3.40847,-1.90523,-2.19511,0.20414,-0.13962,0.968934,24.4561,22.2081,69.7911,0.0235364,0.999353,0.0271801,180.755,447.35,493.913,0,10.9704,14.3727,0,0,1933
3.40847,-1.90523,-2.19511,0.20414,-0.13962,0.968934,24.4561,22.2081,69.7911,0.0235364,0.999353,0.0271801,180.755,447.35,493.913,0,10.9704,14.3727,0,0,1983
3.40847,-1.90523,-2.19511,0.20414,-0.13962,0.968934,24.4561,22.2081,69.7911,0.0235364,0.999353,0.0271801,180.755,447.35,493.913,0,10.9704,14.3727,0,0,2000
3.40847,-1.90523,-2.19511,0.20414,-0.13962,0.968934,24.4561,22.2081,69.7911,0.0235364,0.999353,0.0271801,180.755,447.35,493.913,0,10.9704,14.3727,0,0,2000
3.40847,-1.90523,-2.19511,0.20414,-0.13962,0.968934,24.4561,22.2081,69.7911,0.0235364,0.999353,0.0271801,180.755,447.35,493.913,0,10.9704,14.3727,0,0,2050
3.40847,-1.90523,-2.19511,0.20414,-0.13962,0.968934,24.4561,22.2081,69.7911,0.0235364,0.999353,0.0271801,180.755,447.35,493.913,0,10.9704,14.3727,0,0,2050
3.40847,-1.90523,-2.19511,0.20414,-0.13962,0.968934,24.4561,22.2081,69.7911,0.0235364,0.999353,0.0271801,180.755,447.35,493.913,0,10.9704,14.3727,0,0,2050
3.40847,-1.90523,-2.19511,0.20414,-0.13962,0.968934,24.4561,22.2081,69.7911,0.0235364,0.999353,0.0271801,180.755,447.35,493.913,0,10.9704,14.3727,0,0,2100
3.40847,-1.90523,-2.19511,0.20414,-0.13962,0.968934,24.4561,22.2081,69.7911,0.0235364,0.999353,0.0271801,180.755,447.35,493.913,0,10.9704,14.3727,0,0,2117
3.40847,-1.90523,-2.19511,0.20414,-0.13962,0.968934,24.4561,22.2081,69.7911,0.0235364,0.999353,0.0271801,180.755,447.35,493.913,0,10.9704,14.3727,0,0,2117
3.40847,-1.90523,-2.19511,0.20414,-0.13962,0.968934,24.4561,22.2081,69.7911,0.0235364,0.999353,0.0271801,180.755,447.35,493.913,0,10.9704,14.3727,0,0,2166
3.40847,-1.90523,-2.19511,0.20414,-0.13962,0.968934,24.4561,22.2081,69.7911,0.0235364,0.999353,0.0271801,180.755,447.35,493.913,0,10.9704,14.3727,0,0,2183
3.40847,-1.90523,-2.19511,0.20414,-0.13962,0.968934,24.4561,22.2081,69.7911,0.0235364,0.999353,0.0271801,180.755,447.35,493.913,0,10.9704,14.3727,0,0,2183
3.40847,-1.90523,-2.19511,0.20414,-0.13962,0.968934,24.4561,22.2081,69.7911,0.0235364,0.999353,0.0271801,180.755,447.35,493.913,0,10.9704,14.3727,0,0,2233
3.40847,-1.90523,-2.19511,0.20414,-0.13962,0.968934,24.4561,22.2081,69.7911,0.0235364,0.999353,0.0271801,180.755,447.35,493.913,0,10.9704,14.3727,0,0,2250
3.40847,-1.90523,-2.19511,0.20414,-0.13962,0.968934,24.4561,22.2081,69.7911,0.0235364,0.999353,0.0271801,180.755,447.35,493.913,0,10.9704,14.3727,0,0,2250
3.40847,-1.90523,-2.19511,0.20414,-0.13962,0.968934,24.4561,22.2081,69.7911,0.0235364,0.999353,0.0271801,180.755,447.35,493.913,0,10.9704,14.3727,0,0,2300
3.40847,-1.90523,-2.19511,0.20414,-0.13962,0.968934,24.4561,22.2081,69.7911,0.0235364,0.999353,0.0271801,180.755,447.35,493.913,0,10.9704,14.3727,0,0,2300
3.40847,-1.90523,-2.19511,0.20414,-0.13962,0.968934,24.4561,22.2081,69.7911,0.0235364,0.999353,0.0271801,180.755,447.35,493.913,0,10.9704,14.3727,0,0,2300
3.40847,-1.90523,-2.19511,0.20414,-0.13962,0.968934,24.4561,22.2081,69.7911,0.0235364,0.999353,0.0271801,180.755,447.35,493.913,0,10.9704,14.3727,0,0,2350
3.40847,-1.90523,-2.19511,0.20414,-0.13962,0.968934,24.4561,22.2081,69.7911,0.0235364,0.999353,0.0271801,180.755,447.35,493.913,0,10.9704,14.3727,0,0,2366
3.40847,-1.90523,-2.19511,0.20414,-0.13962,0.968934,24.4561,22.2081,69.7911,0.0235364,0.999353,0.0271801,180.755,447.35,493.913,0,10.9704,14.3727,0,0,2366
3.40847,-1.90523,-2.19511,0.20414,-0.13962,0.968934,24.4561,22.2081,69.7911,0.0235364,0.999353,0.0271801,180.755,447.35,493.913,0,10.9704,14.3727,0,0,2416
3.40847,-1.90523,-2.19511,0.20414,-0.13962,0.968934,24.4561,22.2081,69.7911,0.0235364,0.999353,0.0271801,180.755,447.35,493.913,0,10.9704,14.3727,0,0,2433
3.40847,-1.90523,-2.19511,0.20414,-0.13962,0.968934,24.4561,22.2081,69.7911,0.0235364,0.999353,0.0271801,180.755,447.35,493.913,0,10.9704,14.3727,0,0,2433
3.40847,-1.90523,-2.19511,0.20414,-0.13962,0.968934,24.4561,22.2081,69.7911,0.0235364,0.999353,0.0271801,180.755,447.35,493.913,0,10.9704,14.3727,0,0,2483
3.40847,-1.90523,-2.19511,0.20414,-0.13962,0.968934,24.4561,22.2081,69.7911,0.0235364,0.999353,0.0271801,180.755,447.35,493.913,0,10.9704,14.3727,0,0,2499
3.40847,-1.90523,-2.19511,0.20414,-0.13962,0.968934,24.4561,22.2081,69.7911,0.0235364,0.999353,0.0271801,180.755,447.35,493.913,0,10.9704,14.3727,0,0,2499
3.40847,-1.90523,-2.19511,0.20414,-0.13962,0.968934,24.4561,22.2081,69.7911,0.0235364,0.999353,0.0271801,180.755,447.35,493.913,0,10.9704,14.3727,0,0,2533
3.40847,-1.90523,-2.19511,0.20414,-0.13962,0.968934,24.4561,22.2081,69.7911,0.0235364,0.999353,0.0271801,180.755,447.35,493.913,0,10.9704,14.3727,0,0,2566
3.40847,-1.90523,-2.19511,0.20414,-0.13962,0.968934,24.4561,22.2081,69.7911,0.0235364,0.999353,0.0271801,180.755,447.35,493.913,0,10.9704,14.3727,0,0,2566
3.40847,-1.90523,-2.19511,0.20414,-0.13962,0.968934,24.4561,22.2081,69.7911,0.0235364,0.999353,0.0271801,180.755,447.35,493.913,0,10.9704,14.3727,0,0,2599
3.40847,-1.90523,-2.19511,0.20414,-0.13962,0.968934,24.4561,22.2081,69.7911,0.0235364,0.999353,0.0271801,180.755,447.35,493.913,0,10.9704,14.3727,0,0,2635
3.40847,-1.90523,-2.19511,0.20414,-0.13962,0.968934,24.4561,22.2081,69.7911,0.0235364,0.999353,0.0271801,180.755,447.35,493.913,0,10.9704,14.3727,0,0,2635
3.40847,-1.90523,-2.19511,0.20414,-0.13962,0.968934,24.4561,22.2081,69.7911,0.0235364,0.999353,0.0271801,180.755,447.35,493.913,0,10.9704,14.3727,0,0,2666
3.40847,-1.90523,-2.19511,0.20414,-0.13962,0.968934,24.4561,22.2081,69.7911,0.0235364,0.999353,0.0271801,180.755,447.35,493.913,0,10.9704,14.3727,0,0,2683
3.40847,-1.90523,-2.19511,0.20414,-0.13962,0.968934,24.4561,22.2081,69.7911,0.0235364,0.999353,0.0271801,180.755,447.35,493.913,0,10.9704,14.3727,0,0,2683
3.40847,-1.90523,-2.19511,0.20414,-0.13962,0.968934,24.4561,22.2081,69.7911,0.0235364,0.999353,0.0271801,180.755,447.35,493.913,0,10.9704,14.3727,0,0,2732
3.40847,-1.90523,-2.19511,0.20414,-0.13962,0.968934,24.4561,22.2081,69.7911,0.0235364,0.999353,0.0271801,180.755,447.35,493.913,0,10.9704,14.3727,0,0,2749
3.40847,-1.90523,-2.19511,0.20414,-0.13962,0.968934,24.4561,22.2081,69.7911,0.0235364,0.999353,0.0271801,180.755,447.35,493.913,0,10.9704,14.3727,0,0,2749
3.40847,-1.90523,-2.19511,0.20414,-0.13962,0.968934,24.4561,22.2081,69.7911,0.0235364,0.999353,0.0271801,180.755,447.35,493.913,0,10.9704,14.3727,0,0,2783
3.39117,-1.90911,-2.19228,0.177924,-0.145503,0.973228,24.6845,22.2553,70.0906,0.0239462,0.999323,0.0279169,178.547,648.285,508.831,0,15.898,14.0069,0,0,2816
3.39117,-1.90911,-2.19228,0.177924,-0.145503,0.973228,24.6845,22.2553,70.0906,0.0239462,0.999323,0.0279169,178.547,648.285,508.831,0,15.898,14.0069,0,0,2816
3.39117,-1.90911,-2.19228,0.177924,-0.145503,0.973228,24.6845,22.2553,70.0906,0.0239462,0.999323,0.0279169,178.547,648.285,508.831,0,15.898,14.0069,0,0,2849
