id,quality,time,targetX,targetY,outputEvalX,outputEvalY,outputApplyX,outputApplyY,outputEvalNopolX,outputEvalNopolY,headX,headY,headZ,headi,headj,headk,headw,ETx,ETy,ETrmin,ETrmax,ETphi
284,8,105580,-6.87587,-27.0953,-7.38976,-27.2336,-7.33714,-27.2971,-1.56699,-34.2609,18.9519,32.6115,68.9136,0.0177315,0.99662,0.0796857,0.0092064,322.785,232.349,22.5074,27.7846,-0.0336041
285,0,105600,-6.85886,-27.306,-7.38976,-27.2336,-7.33714,-27.2971,-1.56699,-34.2609,18.9514,32.6098,68.9091,0.0177711,0.996535,0.0806962,0.00949391,322.785,232.349,22.5074,27.7846,-0.0336041
286,0,105610,-7.32239,-27.0648,-7.38976,-27.2336,-7.33714,-27.2971,-1.56699,-34.2609,18.9518,32.6016,68.9475,0.0177478,0.996611,0.0797342,0.00969916,322.785,232.349,22.5074,27.7846,-0.0336041
287,8,105610,-7.57823,-27.0547,-8.0833,-27.1962,-8.03364,-27.2606,-2.58816,-34.3259,18.9518,32.6016,68.9475,0.0177478,0.996611,0.0797342,0.00969916,324.123,232.424,22.3806,28.0947,-0.102092
288,0,105630,-7.74745,-27.2894,-8.0833,-27.1962,-8.03364,-27.2606,-2.58816,-34.3259,18.9508,32.6023,68.944,0.0176402,0.99652,0.0808604,0.00994948,324.123,232.424,22.3806,28.0947,-0.102092
289,5,105663,-9.03597,-27.1797,-8.47241,-27.1689,-8.41952,-27.2363,-2.61435,-34.6339,18.953,32.6081,68.928,0.0179272,0.996534,0.0805742,0.0103058,324.112,232.699,21.7952,27.1738,-0.0357773
290,5,105663,-9.08433,-27.1419,-8.47241,-27.1689,-8.41952,-27.2363,-2.61435,-34.6339,18.9557,32.6137,68.9135,0.0179465,0.996554,0.0803495,0.0100528,324.112,232.699,21.7952,27.1738,-0.0357773
291,5,105685,-10.5067,-26.9633,-9.11695,-27.1293,-9.06304,-27.1994,-3.14142,-34.9039,18.9552,32.616,68.9188,0.0181542,0.996592,0.0797984,0.0103384,324.755,232.976,21.8472,27.3216,0.00259354
292,8,105680,-10.0349,-27.0902,-9.11695,-27.1293,-9.06304,-27.1994,-3.14142,-34.9039,18.9571,32.6193,68.8971,0.0182142,0.996548,0.0802879,0.0106622,324.755,232.976,21.8472,27.3216,0.00259354
293,0,105710,-10.5542,-26.8354,-9.11695,-27.1293,-9.06304,-27.1994,-3.14142,-34.9039,18.9572,32.6294,68.8962,0.0186295,0.996623,0.0791858,0.0112335,324.755,232.976,21.8472,27.3216,0.00259354
